Feature ID	Taxon	Confidence
8e4cf249c0e64a3cca4a28cd4d9b9a50	d__Eukaryota	0.999902207
a2bb31544d67c9396c84d5ac22403504	d__Eukaryota	0.999994647
36c85593146eff49a8e025412de38ce8	d__Eukaryota	0.986075171
6498788b3f6097c3c6a216635261038d	d__Eukaryota	0.998594907
f44f3088111ed25625eae710c1b55942	d__Eukaryota	0.999748518
9856e5e6af2cf18e5e2fb610de5d2154	d__Eukaryota	0.999985317
51bc5955285f34da3169a3a1192c862f	d__Eukaryota	0.999999968
7426aee110a5961e9bb89b72148fbd33	d__Eukaryota	0.962932099
6b649f24cf5eca3da45e6d89baf87608	d__Eukaryota	0.999639036
e20be2c9872772b6c70557ee9df2f52d	d__Eukaryota	0.999999902
02a67c62eb530fb4a5d2a4ccf0397c30	d__Eukaryota	0.99970715
01cbdcac24965b377bb4d9c8f4d837a2	d__Eukaryota	0.999898019
f027dcb926faf3ce0f0ce186e12636f2	d__Eukaryota	0.998284489
f1d52d644755fd1a62bbee355cf66026	d__Eukaryota	0.99987393
01ed36c1a445bec206d841e7d5cdcf81	d__Eukaryota	0.999999993
6e96ce0e617fe7f50fd9930c47495030	d__Eukaryota	0.999999881
37d187ebf8b1c7ebb92bd4a8040adfed	d__Eukaryota	0.999955443
896d4332103c0db0d6a8c4e1f498b8df	d__Eukaryota	0.999963307
aaf6ad28b42cd262e2515a32b07de646	d__Eukaryota	0.9992051
23e846a2a9abbb0c92f8d85a0d9f3d37	d__Eukaryota	0.999990903
b0f3ad919ce6f320c74ec4e520a010b8	d__Eukaryota	0.994119972
5ca56a9fb7ff55cbae8582e24e50d7a9	d__Eukaryota	0.999907847
8f885d4c1eacfce010c1f45be7804777	d__Eukaryota	0.958786314
bd083fa6c4f722d052225780c2cc893e	d__Eukaryota	0.999824943
d50092a2cd41b99a7d5f1333537a4e2c	d__Eukaryota	0.99999609
ffc9863dde06202f8d2781967af19dcd	d__Eukaryota	0.992885476
519909b0b5d125f13c5b9e7423dac13f	d__Eukaryota	0.999943405
3ed2af4cf67ba06634ccd7a913c35d94	d__Eukaryota	0.993981768
7afd954125ec38044984f203bbeeeacf	d__Eukaryota	0.999993842
797be7e1bdea3c3317a4fc037b1f96f1	d__Eukaryota	0.999366837
d08a2eee6dd38221edfb66b1a4ebd983	d__Eukaryota	0.999994612
5b420187415f9b78005be13756c96b21	d__Eukaryota	0.999999895
3f730b173f86a85965becaf4973c32ec	d__Eukaryota	0.999778141
50a4141006259ec1a0a85dcb860eac95	d__Eukaryota	0.999996836
f28d980f0638fdbb715c19e1601c7c48	d__Eukaryota	0.999396174
4a204fdfec9acf7d80c1fd2500485da8	d__Eukaryota	1
04863b85f9e1337622555917e8e6ea9c	d__Eukaryota	0.966765824
4a3411c15b03527cc5e1f6354d6f8ac7	d__Eukaryota	0.999999536
1cf882179e65d2e82e2a82af6426ea0a	d__Eukaryota	0.998771715
d524b2526e95cc4522d3af84bb130f3c	d__Eukaryota	0.999617846
f3d7d97506d889a32719f68e84be9ad6	d__Eukaryota	0.99985688
16acddef07fc50dd4a202938ef9f602a	d__Eukaryota	0.9999799
dcba3acbb71b6450651649672888098f	d__Eukaryota	0.946155417
044d6f5a231d1718d433b4c48df03002	d__Eukaryota	0.99997911
5a3e76abc6cf69e770db696a402162ba	d__Eukaryota	0.999967356
a6e4e97e69afda89e1ef47820804c8a7	d__Eukaryota	0.999972386
e900497171ea8d2d9ece2cf5252a4485	d__Eukaryota	0.833764082
1ca137076f7de0e61835fabc8d9a216b	d__Eukaryota	0.999999984
ad3a6bbed8e9c86a83f88a64d38d88ff	d__Eukaryota	0.999999987
ae8f016975bc396c468215c3f90e4a70	d__Eukaryota	0.945013456
e9369ce67f6263dd89a763704729f393	d__Eukaryota	0.994432587
aeb4b5d36a145625c9ab0ce57eaf66fd	d__Eukaryota	0.999996997
439dfdfe4a03e91616a6d9ff00824461	d__Eukaryota	0.999331784
dc962807cc67483db25371fc2e2985ed	d__Eukaryota	0.999972099
284c9bfeb52529595909c7b83c54cd7e	d__Eukaryota	0.998901618
709da90c1fb83f8d2ff742c7de5cbc3d	d__Eukaryota	0.999946867
e2b3b027707161275282237af184dde2	d__Eukaryota	0.999999974
051452699bd850d47f223726d15d3a91	d__Eukaryota	0.999964867
e47b42e36f6c7a1fce8a4a0b06dc13bc	d__Eukaryota	0.999999211
3fdd2b34abb258557524c67f08a46925	d__Eukaryota	0.99991108
0a7b6d0d515251610f7530b0c115b50d	d__Eukaryota	0.999999993
ae26956fc04ab06a83decfc272afe761	d__Eukaryota	0.999999087
d65f438b767fa0f42a7b822c0364be2b	d__Eukaryota	0.986631046
0da2b88fd1e30adac50075aa769c8ed8	d__Eukaryota	0.971577125
62b9d8c8715c596eaaeab469cb8291d4	d__Eukaryota	0.999999999
3ecbc4d129706c7332bf0b2956b72d7e	d__Eukaryota	0.999796816
9987f686e4fb56170c72fcc323263f1a	d__Eukaryota	0.79083647
8e549a929a95e2c21467348b16f93b3f	d__Eukaryota	0.999978132
360dbacd56fe47195d1be877b182c290	d__Eukaryota	0.999999996
277f57667ef2f917e4f84677353c8e52	d__Eukaryota	0.999936285
90fedeb75e56ec81f2827adfbb007d63	d__Eukaryota	0.957943212
daafd08c7e1298c0aa9293baf9547d5b	d__Eukaryota	0.999988899
cc25854aa5951ee37264043825678fc5	d__Eukaryota	0.999999516
30108f7c62aa759ed83ac44d7d46faca	d__Eukaryota	0.999978228
9ba0496366715f9d8aa3333d8a69b75f	d__Eukaryota	0.991125425
627e3d79ad89f44a0baae980b5c69a56	d__Eukaryota	0.993629558
6f3dc5cc6a959ef297814bfeaba0226f	d__Eukaryota	0.999957265
d9f50517c3bced93149434eeadf3e129	d__Eukaryota	0.999681979
1bf582b260d35d762ef16d095329c71f	d__Eukaryota	0.999999947
07914c1cf21e53700a2d5b03636bb738	d__Eukaryota	0.999999983
93b91099bf3131cefd8d7531d3603251	d__Eukaryota	0.999999178
40d9486837447e30963d2e7fbacf76f8	d__Eukaryota	0.999919279
efa5ea606d1f9e1fa769998dda82584c	d__Eukaryota	0.998331893
32c71820863fdc447849082ab58c416d	d__Eukaryota	0.999999992
6a23de568d17db30acf2f515d5ad389c	d__Eukaryota	0.999995304
de1e2d2a7d5eb2511b1aa64422c32ecf	d__Eukaryota	0.999999573
3b30d8bbd7da60611bb0ff2248ff9810	d__Eukaryota	0.99999043
4d4b73d57d10e33ce8f8358bf83c3469	d__Eukaryota	0.999999879
232332232e7afa246d919c3aa43fcb3e	d__Eukaryota	0.99985923
be051a2dc4a638443b8af7513bccb748	d__Eukaryota	0.963555394
ffd47dd2a8224f9d430cbff172a8adbc	d__Eukaryota	0.999973028
cbf86f17c5e7aaa4d922485eb4b7699a	d__Eukaryota	0.999980033
3736a2ef7d232b9acdf5f30b27e71594	d__Eukaryota	0.999999997
86269e63a639c0c031eba440332245b7	d__Eukaryota	0.993264158
90248caf60265b39f8304f42e07d8933	d__Eukaryota	0.99998618
e2b3c2aef4b2989f4746516732746add	d__Eukaryota	0.999989683
98855c6ebe4f627c733749d8f6e40378	d__Eukaryota	0.991122086
3e249ecfbf1240ecf6cfad09849b6777	d__Eukaryota	0.999827999
8fa4e1966827f7b5c8a702af79889548	d__Eukaryota	0.999999542
9aabbe13179c62744b45c2e342c5bc07	d__Eukaryota	0.999988293
07a92162f2820ecbb46d803fbc87904a	d__Eukaryota	0.861295139
3d7dc6d942bad7778a65b3794c81a7ec	d__Eukaryota	0.99995029
b11655cf1e33de97dc84a36c44ca865f	d__Eukaryota	0.999498842
b04bfae34ea528bba7e5f437e33cde4a	d__Eukaryota	0.999999886
88238a480ae5f94468cdecbb5c6298de	d__Eukaryota	0.999921124
cc2afb97942033b494bc0658e8056159	d__Eukaryota	0.999977422
9a4ac0fa6b043a8e6c06b845b8b1af5e	d__Eukaryota	0.99943733
ead80428c2c6bfb9e2f3a11a3de93c31	d__Eukaryota	0.999999134
094aa71c544ae23382e56be0af3ae4b6	d__Eukaryota	0.999907084
6abe99c19aef4de90b22245da32da8ab	d__Eukaryota	0.999126397
3396302b8a02f98db454fcfad72eb6e2	d__Eukaryota	0.999996903
6707e45acc1b87bb86f97cf75146886c	d__Eukaryota	0.999077613
2d16f56c76cf3c67f0a9d42f11eb4b21	d__Eukaryota	0.999962604
8967594046e160e431a146c9fb316eb7	d__Eukaryota	0.999921993
581f069d2ee359364be16e7e473a98f4	d__Eukaryota	0.938978671
8ce28e04cd6b86dc917cd5e01ed0a1d7	d__Eukaryota	0.74997565
057a99580f59f3c2534b209697c0ce43	d__Eukaryota	0.987805642
