SampleID	season	sample_site	add_0c	facility	decomp_stage	sample_type
soil.hip.SHSU.2017.045.2017.12.17.day6	winter	soil.hip	47.45	SHSU	early	soil
soil.hip.SHSU.2017.045.2017.12.18.day7	winter	soil.hip	61.6	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.19.day8	winter	soil.hip	82.45	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.20.day9	winter	soil.hip	99.65	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.21.day10	winter	soil.hip	117.15	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.22.day11	winter	soil.hip	132.15	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.23.day12	winter	soil.hip	139.9	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.24.day13	winter	soil.hip	149.05	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.25.day14	winter	soil.hip	154.4	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.26.day15	winter	soil.hip	161.6	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.27.day16	winter	soil.hip	166.05	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.28.day17	winter	soil.hip	170.75	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.29.day18	winter	soil.hip	178.25	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.30.day19	winter	soil.hip	187.45	SHSU	active	soil
soil.hip.SHSU.2017.045.2017.12.31.day20	winter	soil.hip	191.6	SHSU	active	soil
soil.hip.SHSU.2017.046.2017.01.01.day14	winter	soil.hip	109.2	SHSU	active	soil
soil.hip.SHSU.2017.046.2017.12.19.day1	winter	soil.hip	0	SHSU	early	soil
soil.hip.SHSU.2017.046.2017.12.20.day2	winter	soil.hip	17.2	SHSU	early	soil
soil.hip.SHSU.2017.046.2017.12.21.day3	winter	soil.hip	34.7	SHSU	early	soil
soil.hip.SHSU.2017.046.2017.12.22.day4	winter	soil.hip	49.7	SHSU	early	soil
soil.hip.SHSU.2017.046.2017.12.23.day5	winter	soil.hip	57.45	SHSU	active	soil
soil.hip.SHSU.2017.046.2017.12.24.day6	winter	soil.hip	66.6	SHSU	active	soil
soil.hip.SHSU.2017.046.2017.12.25.day7	winter	soil.hip	71.95	SHSU	active	soil
soil.hip.SHSU.2017.046.2017.12.26.day8	winter	soil.hip	79.15	SHSU	active	soil
soil.hip.SHSU.2017.046.2017.12.27.day9	winter	soil.hip	83.6	SHSU	active	soil
soil.hip.SHSU.2017.046.2017.12.28.day10	winter	soil.hip	88.3	SHSU	active	soil
soil.hip.SHSU.2017.046.2017.12.29.day11	winter	soil.hip	95.8	SHSU	active	soil
soil.hip.SHSU.2017.046.2017.12.30.day12	winter	soil.hip	105	SHSU	active	soil
soil.hip.SHSU.2017.046.2017.12.31.day13	winter	soil.hip	109.15	SHSU	active	soil
soil.hip.SHSU.2017.046.2018.01.02.day15	winter	soil.hip	109.2	SHSU	active	soil
soil.hip.SHSU.2017.046.2018.01.03.day16	winter	soil.hip	110.05	SHSU	active	soil
soil.hip.SHSU.2017.046.2018.01.04.day17	winter	soil.hip	113.45	SHSU	active	soil
soil.hip.SHSU.2017.046.2018.01.05.day18	winter	soil.hip	122.1	SHSU	active	soil
soil.hip.SHSU.2017.046.2018.01.06.day19	winter	soil.hip	130.75	SHSU	active	soil
soil.hip.SHSU.2017.046.2018.01.07.day20	winter	soil.hip	144.6	SHSU	active	soil
soil.hip.SHSU.2017.046.2018.01.08.day21	winter	soil.hip	156	SHSU	active	soil
soil.hip.SHSU.206.072.2016.11.16.day13	fall	soil.hip	230.7	SHSU	advanced	soil
soil.hip.SHSU2016.065.2016.09.03.day10	summer	soil.hip	250.2777778	SHSU	advanced	soil
soil.hip.SHSU2016.067.2016.10.03.day18	summer	soil.hip	432.5	SHSU	advanced	soil
soil.hip.UTK.K016.01.2016.04.05.day1	spring	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.01.2016.04.06.day2	spring	soil.hip	10.55555556	UTK	early	soil
soil.hip.UTK.K016.01.2016.04.07.day3	spring	soil.hip	23.05555556	UTK	early	soil
soil.hip.UTK.K016.01.2016.04.08.day4	spring	soil.hip	33.05555556	UTK	early	soil
soil.hip.UTK.K016.01.2016.04.09.day5	spring	soil.hip	40.55555556	UTK	early	soil
soil.hip.UTK.K016.01.2016.04.10.day6	spring	soil.hip	48.33333334	UTK	early	soil
soil.hip.UTK.K016.01.2016.04.11.day7	spring	soil.hip	62.50000001	UTK	active	soil
soil.hip.UTK.K016.01.2016.04.12.day8	spring	soil.hip	76.3888889	UTK	active	soil
soil.hip.UTK.K016.01.2016.04.13.day9	spring	soil.hip	90.27777779	UTK	active	soil
soil.hip.UTK.K016.01.2016.04.14.day10	spring	soil.hip	108.8888889	UTK	active	soil
soil.hip.UTK.K016.01.2016.04.15.day11	spring	soil.hip	126.6666667	UTK	active	soil
soil.hip.UTK.K016.01.2016.04.16.day12	spring	soil.hip	141.6666667	UTK	active	soil
soil.hip.UTK.K016.01.2016.04.17.day13	spring	soil.hip	157.7777778	UTK	active	soil
soil.hip.UTK.K016.01.2016.04.18.day14	spring	soil.hip	176.9444445	UTK	active	soil
soil.hip.UTK.K016.01.2016.04.19.day15	spring	soil.hip	197.5	UTK	active	soil
soil.hip.UTK.K016.01.2016.04.20.day16	spring	soil.hip	220.8333333	UTK	advanced	soil
soil.hip.UTK.K016.01.2016.04.21.day17	spring	soil.hip	242.2222222	UTK	advanced	soil
soil.hip.UTK.K016.01.2016.04.22.day18	spring	soil.hip	260	UTK	advanced	soil
soil.hip.UTK.K016.01.2016.04.23.day19	spring	soil.hip	276.1111111	UTK	advanced	soil
soil.hip.UTK.K016.01.2016.04.24.day20	spring	soil.hip	293.6111111	UTK	advanced	soil
soil.hip.UTK.K016.01.2016.04.25.day21	spring	soil.hip	313.8888889	UTK	advanced	soil
soil.hip.UTK.K016.02.2016.04.13.day1	spring	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.02.2016.04.14.day2	spring	soil.hip	18.61111111	UTK	early	soil
soil.hip.UTK.K016.02.2016.04.15.day3	spring	soil.hip	36.38888889	UTK	early	soil
soil.hip.UTK.K016.02.2016.04.16.day4	spring	soil.hip	51.38888889	UTK	active	soil
soil.hip.UTK.K016.02.2016.04.17.day5	spring	soil.hip	67.5	UTK	active	soil
soil.hip.UTK.K016.02.2016.04.18.day6	spring	soil.hip	86.66666667	UTK	active	soil
soil.hip.UTK.K016.02.2016.04.19.day7	spring	soil.hip	107.2222222	UTK	active	soil
soil.hip.UTK.K016.02.2016.04.20.day8	spring	soil.hip	130.5555556	UTK	active	soil
soil.hip.UTK.K016.02.2016.04.21.day9	spring	soil.hip	151.9444445	UTK	active	soil
soil.hip.UTK.K016.02.2016.04.22.day10	spring	soil.hip	169.7222222	UTK	active	soil
soil.hip.UTK.K016.02.2016.04.23.day11	spring	soil.hip	185.8333333	UTK	active	soil
soil.hip.UTK.K016.02.2016.04.24.day12	spring	soil.hip	203.3333333	UTK	advanced	soil
soil.hip.UTK.K016.02.2016.04.25.day13	spring	soil.hip	223.6111111	UTK	advanced	soil
soil.hip.UTK.K016.02.2016.04.26.day14	spring	soil.hip	245.5555556	UTK	advanced	soil
soil.hip.UTK.K016.02.2016.04.27.day15	spring	soil.hip	269.4444445	UTK	advanced	soil
soil.hip.UTK.K016.02.2016.04.28.day16	spring	soil.hip	292.2222222	UTK	advanced	soil
soil.hip.UTK.K016.02.2016.04.29.day17	spring	soil.hip	313.3333333	UTK	advanced	soil
soil.hip.UTK.K016.02.2016.04.30.day18	spring	soil.hip	332.7777778	UTK	advanced	soil
soil.hip.UTK.K016.02.2016.05.01.day19	spring	soil.hip	354.7222222	UTK	advanced	soil
soil.hip.UTK.K016.02.2016.05.02.day20	spring	soil.hip	375.8333333	UTK	advanced	soil
soil.hip.UTK.K016.02.2016.05.03.day21	spring	soil.hip	394.4444444	UTK	advanced	soil
soil.hip.UTK.K016.03.2016.05.06.day1	spring	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.03.2016.05.07.day2	spring	soil.hip	18.61111111	UTK	early	soil
soil.hip.UTK.K016.03.2016.05.08.day3	spring	soil.hip	41.38888889	UTK	early	soil
soil.hip.UTK.K016.03.2016.05.09.day4	spring	soil.hip	63.33333333	UTK	active	soil
soil.hip.UTK.K016.03.2016.05.10.day5	spring	soil.hip	86.11111111	UTK	active	soil
soil.hip.UTK.K016.03.2016.05.11.day6	spring	soil.hip	109.7222222	UTK	active	soil
soil.hip.UTK.K016.03.2016.05.12.day7	spring	soil.hip	133.3333333	UTK	active	soil
soil.hip.UTK.K016.03.2016.05.13.day8	spring	soil.hip	152.5	UTK	active	soil
soil.hip.UTK.K016.03.2016.05.14.day9	spring	soil.hip	168.6111111	UTK	active	soil
soil.hip.UTK.K016.03.2016.05.15.day10	spring	soil.hip	180.5555556	UTK	active	soil
soil.hip.UTK.K016.03.2016.05.16.day11	spring	soil.hip	193.8888889	UTK	active	soil
soil.hip.UTK.K016.03.2016.05.17.day12	spring	soil.hip	213.0555556	UTK	advanced	soil
soil.hip.UTK.K016.03.2016.05.18.day13	spring	soil.hip	231.3888889	UTK	advanced	soil
soil.hip.UTK.K016.03.2016.05.19.day14	spring	soil.hip	250.8333333	UTK	advanced	soil
soil.hip.UTK.K016.03.2016.05.20.day15	spring	soil.hip	268.8888889	UTK	advanced	soil
soil.hip.UTK.K016.03.2016.05.21.day16	spring	soil.hip	289.1666667	UTK	advanced	soil
soil.hip.UTK.K016.03.2016.05.22.day17	spring	soil.hip	308.0555556	UTK	advanced	soil
soil.hip.UTK.K016.03.2016.05.23.day18	spring	soil.hip	326.1111111	UTK	advanced	soil
soil.hip.UTK.K016.03.2016.05.24.day19	spring	soil.hip	345.2777778	UTK	advanced	soil
soil.hip.UTK.K016.03.2016.05.25.day20	spring	soil.hip	366.9444445	UTK	advanced	soil
soil.hip.UTK.K016.03.2016.05.26.day21	spring	soil.hip	390.2777778	UTK	advanced	soil
soil.hip.UTK.K016.04.2016.09.26.day1	fall	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.04.2016.09.27.day2	fall	soil.hip	21.3	UTK	early	soil
soil.hip.UTK.K016.04.2016.09.28.day3	fall	soil.hip	41.7	UTK	early	soil
soil.hip.UTK.K016.04.2016.09.29.day4	fall	soil.hip	60.4	UTK	active	soil
soil.hip.UTK.K016.04.2016.09.30.day5	fall	soil.hip	76.2	UTK	active	soil
soil.hip.UTK.K016.04.2016.10.01.day6	fall	soil.hip	92.6	UTK	active	soil
soil.hip.UTK.K016.04.2016.10.02.day7	fall	soil.hip	111.5	UTK	active	soil
soil.hip.UTK.K016.04.2016.10.03.day8	fall	soil.hip	130.7	UTK	active	soil
soil.hip.UTK.K016.04.2016.10.04.day9	fall	soil.hip	152.3	UTK	active	soil
soil.hip.UTK.K016.04.2016.10.05.day10	fall	soil.hip	173.7	UTK	active	soil
soil.hip.UTK.K016.04.2016.10.06.day11	fall	soil.hip	194.1	UTK	active	soil
soil.hip.UTK.K016.04.2016.10.07.day12	fall	soil.hip	214.5	UTK	advanced	soil
soil.hip.UTK.K016.04.2016.10.08.day13	fall	soil.hip	236.2	UTK	advanced	soil
soil.hip.UTK.K016.04.2016.10.09.day14	fall	soil.hip	253.1	UTK	advanced	soil
soil.hip.UTK.K016.04.2016.10.10.day15	fall	soil.hip	269.7	UTK	advanced	soil
soil.hip.UTK.K016.04.2016.10.11.day16	fall	soil.hip	286.1	UTK	advanced	soil
soil.hip.UTK.K016.04.2016.10.12.day17	fall	soil.hip	302.8	UTK	advanced	soil
soil.hip.UTK.K016.04.2016.10.13.day18	fall	soil.hip	320.1	UTK	advanced	soil
soil.hip.UTK.K016.04.2016.10.14.day19	fall	soil.hip	340.2	UTK	advanced	soil
soil.hip.UTK.K016.04.2016.10.15.day20	fall	soil.hip	361.3	UTK	advanced	soil
soil.hip.UTK.K016.04.2016.10.16.day21	fall	soil.hip	383	UTK	advanced	soil
soil.hip.UTK.K016.05.2016.09.26.day1	fall	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.05.2016.09.27.day2	fall	soil.hip	21.3	UTK	early	soil
soil.hip.UTK.K016.05.2016.09.28.day3	fall	soil.hip	41.7	UTK	early	soil
soil.hip.UTK.K016.05.2016.09.29.day4	fall	soil.hip	60.4	UTK	active	soil
soil.hip.UTK.K016.05.2016.09.30.day5	fall	soil.hip	76.2	UTK	active	soil
soil.hip.UTK.K016.05.2016.10.01.day6	fall	soil.hip	92.6	UTK	active	soil
soil.hip.UTK.K016.05.2016.10.02.day7	fall	soil.hip	111.5	UTK	active	soil
soil.hip.UTK.K016.05.2016.10.03.day8	fall	soil.hip	130.7	UTK	active	soil
soil.hip.UTK.K016.05.2016.10.04.day9	fall	soil.hip	152.3	UTK	active	soil
soil.hip.UTK.K016.05.2016.10.05.day10	fall	soil.hip	173.7	UTK	active	soil
soil.hip.UTK.K016.05.2016.10.06.day11	fall	soil.hip	194.1	UTK	active	soil
soil.hip.UTK.K016.05.2016.10.07.day12	fall	soil.hip	214.5	UTK	advanced	soil
soil.hip.UTK.K016.05.2016.10.08.day13	fall	soil.hip	236.2	UTK	advanced	soil
soil.hip.UTK.K016.05.2016.10.09.day14	fall	soil.hip	253.1	UTK	advanced	soil
soil.hip.UTK.K016.05.2016.10.10.day15	fall	soil.hip	269.7	UTK	advanced	soil
soil.hip.UTK.K016.05.2016.10.11.day16	fall	soil.hip	286.1	UTK	advanced	soil
soil.hip.UTK.K016.05.2016.10.12.day17	fall	soil.hip	302.8	UTK	advanced	soil
soil.hip.UTK.K016.05.2016.10.13.day18	fall	soil.hip	320.1	UTK	advanced	soil
soil.hip.UTK.K016.05.2016.10.14.day19	fall	soil.hip	340.2	UTK	advanced	soil
soil.hip.UTK.K016.05.2016.10.15.day20	fall	soil.hip	361.3	UTK	advanced	soil
soil.hip.UTK.K016.05.2016.10.16.day21	fall	soil.hip	383	UTK	advanced	soil
soil.hip.UTK.K016.06.2016.10.05.day1	fall	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.06.2016.10.06.day2	fall	soil.hip	20.4	UTK	early	soil
soil.hip.UTK.K016.06.2016.10.07.day3	fall	soil.hip	40.8	UTK	early	soil
soil.hip.UTK.K016.06.2016.10.08.day4	fall	soil.hip	62.5	UTK	active	soil
soil.hip.UTK.K016.06.2016.10.09.day5	fall	soil.hip	79.4	UTK	active	soil
soil.hip.UTK.K016.06.2016.10.10.day6	fall	soil.hip	96	UTK	active	soil
soil.hip.UTK.K016.06.2016.10.11.day7	fall	soil.hip	112.4	UTK	active	soil
soil.hip.UTK.K016.06.2016.10.12.day8	fall	soil.hip	129.1	UTK	active	soil
soil.hip.UTK.K016.06.2016.10.13.day9	fall	soil.hip	146.4	UTK	active	soil
soil.hip.UTK.K016.06.2016.10.14.day10	fall	soil.hip	166.5	UTK	active	soil
soil.hip.UTK.K016.06.2016.10.15.day11	fall	soil.hip	187.6	UTK	active	soil
soil.hip.UTK.K016.06.2016.10.16.day12	fall	soil.hip	209.3	UTK	advanced	soil
soil.hip.UTK.K016.06.2016.10.17.day13	fall	soil.hip	229.7	UTK	advanced	soil
soil.hip.UTK.K016.06.2016.10.18.day14	fall	soil.hip	252.1	UTK	advanced	soil
soil.hip.UTK.K016.06.2016.10.19.day15	fall	soil.hip	276	UTK	advanced	soil
soil.hip.UTK.K016.06.2016.10.20.day16	fall	soil.hip	299.7	UTK	advanced	soil
soil.hip.UTK.K016.06.2016.10.21.day17	fall	soil.hip	316.6	UTK	advanced	soil
soil.hip.UTK.K016.06.2016.10.22.day18	fall	soil.hip	328.2	UTK	advanced	soil
soil.hip.UTK.K016.06.2016.10.23.day19	fall	soil.hip	340	UTK	advanced	soil
soil.hip.UTK.K016.06.2016.10.24.day20	fall	soil.hip	357.1	UTK	advanced	soil
soil.hip.UTK.K016.06.2016.10.25.day21	fall	soil.hip	373.2	UTK	advanced	soil
soil.hip.UTK.K016.07.2017.Jan.06.day1	winter	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.07.2017.Jan.08.day2	winter	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.07.2017.Jan.09.day3	winter	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.07.2017.Jan.10.day4	winter	soil.hip	3.9	UTK	early	soil
soil.hip.UTK.K016.07.2017.Jan.11.day5	winter	soil.hip	15.8	UTK	early	soil
soil.hip.UTK.K016.07.2017.Jan.12.day6	winter	soil.hip	32.8	UTK	early	soil
soil.hip.UTK.K016.07.2017.Jan.13.day7	winter	soil.hip	49.3	UTK	early	soil
soil.hip.UTK.K016.07.2017.Jan.14.day8	winter	soil.hip	64.5	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.15.day9	winter	soil.hip	80.4	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.16.day10	winter	soil.hip	94.1	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.17.day11	winter	soil.hip	109.7	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.18.day12	winter	soil.hip	124.1	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.19.day13	winter	soil.hip	133.9	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.20.day14	winter	soil.hip	148.3	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.21.day15	winter	soil.hip	161	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.22.day16	winter	soil.hip	174.6	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.23.day17	winter	soil.hip	186.2	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.24.day18	winter	soil.hip	194.1	UTK	active	soil
soil.hip.UTK.K016.07.2017.Jan.25.day19	winter	soil.hip	202.2	UTK	advanced	soil
soil.hip.UTK.K016.07.2017.Jan.26.day20	winter	soil.hip	212.9	UTK	advanced	soil
soil.hip.UTK.K016.07.2017.Jan.27.day21	winter	soil.hip	215.9	UTK	advanced	soil
soil.hip.UTK.K016.08.2017.Jan.06.day1	winter	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.08.2017.Jan.08.day2	winter	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.08.2017.Jan.09.day3	winter	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.08.2017.Jan.10.day4	winter	soil.hip	3.9	UTK	early	soil
soil.hip.UTK.K016.08.2017.Jan.11.day5	winter	soil.hip	15.8	UTK	early	soil
soil.hip.UTK.K016.08.2017.Jan.12.day6	winter	soil.hip	32.8	UTK	early	soil
soil.hip.UTK.K016.08.2017.Jan.13.day7	winter	soil.hip	49.3	UTK	early	soil
soil.hip.UTK.K016.08.2017.Jan.14.day8	winter	soil.hip	64.5	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.15.day9	winter	soil.hip	80.4	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.16.day10	winter	soil.hip	94.1	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.17.day11	winter	soil.hip	109.7	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.18.day12	winter	soil.hip	124.1	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.19.day13	winter	soil.hip	133.9	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.20.day14	winter	soil.hip	148.3	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.21.day15	winter	soil.hip	161	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.22.day16	winter	soil.hip	174.6	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.23.day17	winter	soil.hip	186.2	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.24.day18	winter	soil.hip	194.1	UTK	active	soil
soil.hip.UTK.K016.08.2017.Jan.25.day19	winter	soil.hip	202.2	UTK	advanced	soil
soil.hip.UTK.K016.08.2017.Jan.26.day20	winter	soil.hip	212.9	UTK	advanced	soil
soil.hip.UTK.K016.08.2017.Jan.27.day21	winter	soil.hip	215.9	UTK	advanced	soil
soil.hip.UTK.K016.09.2017.Jan.06.day1	winter	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.09.2017.Jan.08.day2	winter	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.09.2017.Jan.09.day3	winter	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.09.2017.Jan.10.day4	winter	soil.hip	3.9	UTK	early	soil
soil.hip.UTK.K016.09.2017.Jan.11.day5	winter	soil.hip	15.8	UTK	early	soil
soil.hip.UTK.K016.09.2017.Jan.12.day6	winter	soil.hip	32.8	UTK	early	soil
soil.hip.UTK.K016.09.2017.Jan.13.day7	winter	soil.hip	49.3	UTK	early	soil
soil.hip.UTK.K016.09.2017.Jan.14.day8	winter	soil.hip	64.5	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.15.day9	winter	soil.hip	80.4	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.16.day10	winter	soil.hip	94.1	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.17.day11	winter	soil.hip	109.7	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.18.day12	winter	soil.hip	124.1	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.19.day13	winter	soil.hip	133.9	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.20.day14	winter	soil.hip	148.3	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.21.day15	winter	soil.hip	161	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.22.day16	winter	soil.hip	174.6	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.23.day17	winter	soil.hip	186.2	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.24.day18	winter	soil.hip	194.1	UTK	active	soil
soil.hip.UTK.K016.09.2017.Jan.25.day19	winter	soil.hip	202.2	UTK	advanced	soil
soil.hip.UTK.K016.09.2017.Jan.26.day20	winter	soil.hip	212.9	UTK	advanced	soil
soil.hip.UTK.K016.09.2017.Jan.27.day21	winter	soil.hip	215.9	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.05.25.day1	summer	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.10.2017.05.26.day2	summer	soil.hip	18.3	UTK	early	soil
soil.hip.UTK.K016.10.2017.05.27.day3	summer	soil.hip	41.5	UTK	early	soil
soil.hip.UTK.K016.10.2017.05.28.day4	summer	soil.hip	62.3	UTK	active	soil
soil.hip.UTK.K016.10.2017.05.29.day5	summer	soil.hip	84.2	UTK	active	soil
soil.hip.UTK.K016.10.2017.05.30.day6	summer	soil.hip	105.8	UTK	active	soil
soil.hip.UTK.K016.10.2017.05.31.day7	summer	soil.hip	126.4	UTK	active	soil
soil.hip.UTK.K016.10.2017.06.01.day8	summer	soil.hip	148.5	UTK	active	soil
soil.hip.UTK.K016.10.2017.06.02.day9	summer	soil.hip	170.3	UTK	active	soil
soil.hip.UTK.K016.10.2017.06.03.day10	summer	soil.hip	193.3	UTK	active	soil
soil.hip.UTK.K016.10.2017.06.04.day11	summer	soil.hip	215.2	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.06.05.day12	summer	soil.hip	236.6	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.06.06.day13	summer	soil.hip	258.6	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.06.07.day14	summer	soil.hip	278.9	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.06.08.day15	summer	soil.hip	298.6	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.06.09.day16	summer	soil.hip	319.6	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.06.10.day17	summer	soil.hip	341.7	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.06.11.day18	summer	soil.hip	366.3	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.06.12.day19	summer	soil.hip	392.2	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.06.13.day20	summer	soil.hip	417.9	UTK	advanced	soil
soil.hip.UTK.K016.10.2017.06.14.day21	summer	soil.hip	441.3	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.05.25.day1	summer	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.11.2017.05.26.day2	summer	soil.hip	18.3	UTK	early	soil
soil.hip.UTK.K016.11.2017.05.27.day3	summer	soil.hip	41.5	UTK	early	soil
soil.hip.UTK.K016.11.2017.05.28.day4	summer	soil.hip	62.3	UTK	active	soil
soil.hip.UTK.K016.11.2017.05.29.day5	summer	soil.hip	84.2	UTK	active	soil
soil.hip.UTK.K016.11.2017.05.30.day6	summer	soil.hip	105.8	UTK	active	soil
soil.hip.UTK.K016.11.2017.05.31.day7	summer	soil.hip	126.4	UTK	active	soil
soil.hip.UTK.K016.11.2017.06.01.day8	summer	soil.hip	148.5	UTK	active	soil
soil.hip.UTK.K016.11.2017.06.02.day9	summer	soil.hip	170.3	UTK	active	soil
soil.hip.UTK.K016.11.2017.06.03.day10	summer	soil.hip	193.3	UTK	active	soil
soil.hip.UTK.K016.11.2017.06.04.day11	summer	soil.hip	215.2	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.06.05.day12	summer	soil.hip	236.6	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.06.06.day13	summer	soil.hip	258.6	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.06.07.day14	summer	soil.hip	278.9	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.06.08.day15	summer	soil.hip	298.6	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.06.09.day16	summer	soil.hip	319.6	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.06.10.day17	summer	soil.hip	341.7	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.06.11.day18	summer	soil.hip	366.3	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.06.12.day19	summer	soil.hip	392.2	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.06.13.day20	summer	soil.hip	417.9	UTK	advanced	soil
soil.hip.UTK.K016.11.2017.06.14.day21	summer	soil.hip	441.3	UTK	advanced	soil
soil.hip.UTK.K016.12.2017.05.25.day1	summer	soil.hip	0	UTK	early	soil
soil.hip.UTK.K016.12.2017.05.26.day2	summer	soil.hip	18.3	UTK	early	soil
soil.hip.UTK.K016.12.2017.05.27.day3	summer	soil.hip	41.5	UTK	early	soil
soil.hip.UTK.K016.12.2017.05.28.day4	summer	soil.hip	62.3	UTK	active	soil
soil.hip.UTK.K016.12.2017.05.29.day5	summer	soil.hip	84.2	UTK	active	soil
soil.hip.UTK.K016.12.2017.05.30.day6	summer	soil.hip	105.8	UTK	active	soil
soil.hip.UTK.K016.12.2017.05.31.day7	summer	soil.hip	126.4	UTK	active	soil
soil.hip.UTK.K016.12.2017.06.01.day8	summer	soil.hip	148.5	UTK	active	soil
soil.hip.UTK.K016.12.2017.06.02.day9	summer	soil.hip	170.3	UTK	active	soil
soil.hip.UTK.K016.12.2017.06.03.day10	summer	soil.hip	193.3	UTK	active	soil
soil.hip.UTK.K016.12.2017.06.04.day11	summer	soil.hip	215.2	UTK	advanced	soil
soil.hip.UTK.K016.12.2017.06.05.day12	summer	soil.hip	236.6	UTK	advanced	soil
soil.hip.UTK.K016.12.2017.06.06.day13	summer	soil.hip	258.6	UTK	advanced	soil
soil.hip.UTK.K016.12.2017.06.07.day14	summer	soil.hip	278.9	UTK	advanced	soil
soil.hip.UTK.K016.12.2017.06.08.day15	summer	soil.hip	298.6	UTK	advanced	soil
soil.hip.UTK.K016.12.2017.06.09.day16	summer	soil.hip	319.6	UTK	advanced	soil
soil.hip.UTK.K016.12.2017.06.10.day17	summer	soil.hip	341.7	UTK	advanced	soil
